order_id,order_date,customer_name,ciudad_cliente,product_name,category,manufacturer,quantity,unit_price_cop,ingreso_neto_item
378,,Sofía García,Pereira,MegaDevices Lite 3,Telefonos,MegaDevices,1,,
379,,Andrés Ramírez,Bogota,QuantumX Go 8+,Audio,QuantumX,1,,
379,,Andrés Ramírez,Bogota,QuantumX Max 5+,Telefonos,QuantumX,3,3865021.0,11015309.85
380,,Juan Rodríguez,Cali,SunDigital X 3,Accesorios,SunDigital,3,4581125.0,12369037.5
381,2023-08-12,Sofía Flores,Cartagena,MegaDevices Max 7S,Telefonos,MegaDevices,1,3992732.0,3593458.8000000003
381,2023-08-12,Sofía Flores,Cartagena,BlueWave Max 9S,Telefonos,BlueWave,3,,
381,2023-08-12,Sofía Flores,Cartagena,UrbanTech Lite 6+,Audio,UrbanTech,1,935324.01,795025.4085
382,2025-03-15,Jorge Martínez,Cali,MegaDevices Lite 8,Telefonos,MegaDevices,2,598140.0,1076652.0
382,2025-03-15,Jorge Martínez,Cali,ElectroNova Go 4+,Audio,ElectroNova,2,819012.0,1638024.0
382,2025-03-15,Jorge Martínez,Cali,SunDigital X 4+,Accesorios,SunDigital,2,2058671.0,3499740.6999999997
383,,Valentina Martínez,Pereira,BlueWave X 3,Accesorios,BlueWave,3,2994597.0,8085411.9
383,,Valentina Martínez,Pereira,NeoGadgets Go 6+,Wearables,NeoGadgets,3,3815690.0,11447070.0
383,,Valentina Martínez,Pereira,UrbanTech Go 1,Telefonos,UrbanTech,1,,
383,,Valentina Martínez,Pereira,MegaDevices Go 4+,Accesorios,MegaDevices,1,1632530.0,1550903.5
384,,Andrés Pérez,Cali,MegaDevices X 2+,Audio,MegaDevices,2,1647274.53,3294549.06
384,,Andrés Pérez,Cali,BlueWave Pro 8S,Audio,BlueWave,3,2796033.0,8388099.0
385,,Sofía Martínez,Ibagué,TecnoPlus X 3,Tablets,TecnoPlus,2,,
386,,Andrés Castro,Villavicencio,NeoGadgets Go 6,Wearables,NeoGadgets,2,561349.0,1122698.0
386,,Andrés Castro,Villavicencio,BlueWave Go 8,Wearables,BlueWave,2,,
386,,Andrés Castro,Villavicencio,BlueWave Pro 8+,Wearables,BlueWave,1,387.487,368.11265000000003
386,,Andrés Castro,Villavicencio,MegaDevices Max 3,Audio,MegaDevices,1,,
387,,Sara Pérez,Manizales,AlphaMobile Go 1,Telefonos,AlphaMobile,2,645533.0,1291066.0
388,,Juan García,Medellin,NeoGadgets Lite 8,Telefonos,NeoGadgets,3,4879240.0,14637720.0
388,,Juan García,Medellin,UrbanTech X 7,Wearables,UrbanTech,2,,
389,2024-08-04,Sara López,Bucaramanga,TecnoPlus Air 4S,Accesorios,TecnoPlus,1,644394.0,644394.0
389,2024-08-04,Sara López,Bucaramanga,SmartGear Air 6+,Tablets,SmartGear,2,1158636.0,2317272.0
389,2024-08-04,Sara López,Bucaramanga,QuantumX Lite 3+,Audio,QuantumX,2,4645883.0,8827177.7
390,,María Castro,Bucaramanga,NeoGadgets Air 4+,Telefonos,NeoGadgets,1,664555.21,564871.9284999999
390,,María Castro,Bucaramanga,MegaDevices Lite 3,Telefonos,MegaDevices,3,,
391,,Jorge Gómez,Cali,SmartGear Lite 7S,Audio,SmartGear,1,880653.0,836620.35
391,,Jorge Gómez,Cali,AlphaMobile X 5,Accesorios,AlphaMobile,3,3739918.0,10658766.299999999
391,,Jorge Gómez,Cali,SunDigital Lite 4S,Tablets,SunDigital,1,3769366.0,3580897.6999999997
392,2024-05-13,Camilo Torres,Manizales,TecnoPlus Max 4+,Wearables,TecnoPlus,2,4216850.83,7168646.411
393,2024-05-28,María Díaz,Barranquila,AlphaMobile Lite 3S,Tablets,AlphaMobile,2,4548690.0,8187642.0
393,2024-05-28,María Díaz,Barranquila,BlueWave X 1+,Tablets,BlueWave,1,,
393,2024-05-28,María Díaz,Barranquila,NeoGadgets Lite 8,Telefonos,NeoGadgets,1,,
394,,Sara Torres,Barranquila,TecnoPlus Max 1,Wearables,Tecno+,1,,
394,,Sara Torres,Barranquila,SmartGear Pro 6S,Accesorios,SmartGear,1,627063.0,627063.0
394,,Sara Torres,Barranquila,TecnoPlus X 3+,Tablets,TecnoPlus,3,2276064.0,6486782.399999999
394,,Sara Torres,Barranquila,BlueWave X 5S,Accesorios,BlueWave,3,2109362.0,6328086.0
395,,Valentina López,Bucaramanga,MegaDevices X 3,Accesorios,MegaDevices,1,3475033.0,3475033.0
395,,Valentina López,Bucaramanga,SmartGear Go 8+,Accesorios,SmartGear,1,1405447.0,1405447.0
395,,Valentina López,Bucaramanga,SunDigital Pro 5,Tablets,SunDigital,2,1010771.0,2021542.0
395,,Valentina López,Bucaramanga,AlphaMobile X 5,Accesorios,AlphaMobile,1,3739918.88,3739918.88
396,,Felipe Hernández,Barranquila,SunDigital X 4+,Accesorios,SunDigital,2,,
396,,Felipe Hernández,Barranquila,ElectroNova Pro 9,Tablets,ElectroNova,2,2062134.75,4124269.5
397,,Lucía Díaz,Barranquilla,TecnoPlus Max 1,Telefonos,Tecno+,1,3603211.34,3603211.34
397,,Lucía Díaz,Barranquilla,MegaDevices Max 7S,Telefonos,MegaDevices,2,3992732.0,6787644.399999999
398,2024-04-16,Lucía Flores,Ibagué,NeoGadgets Max 3+,Tablets,NeoGadgets,3,1332108.0,3396875.4
398,2024-04-16,Lucía Flores,Ibagué,SunDigital Air 2,Accesorios,SunDigital,3,,
399,,Carlos Hernández,Cartagena,TecnoPlus X 4,Wearables,Tecno+,3,173.797,521.391
399,,Carlos Hernández,Cartagena,SmartGear Pro 6S,Accesorios,SmartGear,3,627063.0,1787129.5499999998
400,,Diana Castro,Bogota,ElectroNova Go 4+,Audio,ElectroNova,3,819012.0,2088480.5999999999
400,,Diana Castro,Bogota,SmartGear Go 8+,Accesorios,SmartGear,2,,
400,,Diana Castro,Bogota,NeoGadgets Go 5,Audio,NeoGadgets,3,4470243.0,13410729.0
401,,Jorge Ramírez,Cartagena,SmartGear Go 8,Accesorios,SmartGear,3,3725184.09,11175552.27
401,,Jorge Ramírez,Cartagena,SunDigital Lite 4S,Tablets,SunDigital,3,3769366.0,10177288.200000001
401,,Jorge Ramírez,Cartagena,SmartGear Air 6+,Tablets,SmartGear,1,1158636.0,1100704.2
401,,Jorge Ramírez,Cartagena,TecnoPlus X 3+,Tablets,TecnoPlus,3,,
402,,Sofía Gómez,Bogota,AlphaMobile Pro 4S,Audio,AlphaMobile,2,4941876.78,9389565.882
402,,Sofía Gómez,Bogota,UrbanTech Pro 6,Accesorios,UrbanTech,3,2898043.0,8694129.0
403,,Luis López,Pereira,ElectroNova Air 4+,Wearables,ElectroNova,1,3541120.0,3541120.0
403,,Luis López,Pereira,SmartGear X 7+,Wearables,SmartGear,1,4530553.18,4077497.8619999997
403,,Luis López,Pereira,AlphaMobile Air 7+,Telefonos,AlphaMobile,1,,
403,,Luis López,Pereira,MegaDevices Lite 3,Telefonos,MegaDevices,1,1259263.0,1259263.0
404,,Andrés Gómez,Medellin,BlueWave Max 9,Wearables,BlueWave,1,521205.0,521205.0
405,,María López,Villavicencio,NeoGadgets Go 5,Audio,NeoGadgets,1,,
406,,Andrés Castro,Bucaramanga,SmartGear Max 8,Telefonos,SmartGear,1,380700.0,342630.0
406,,Andrés Castro,Bucaramanga,BlueWave Max 1S,Telefonos,BlueWave,1,435800.0,435800.0
407,,Lucía Pérez,Villavicencio,MegaDevices Max 3,Audio,MegaDevices,2,3744920.94,7489841.88
407,,Lucía Pérez,Villavicencio,SunDigital Max 3+,Audio,SunDigital,1,2131777.0,2131777.0
408,2023-11-04,Paula Rodríguez,Bucaramanga,SunDigital X 7S,Wearables,SunDigital,2,,
409,,Ana Castro,Medellín,QuantumX X 7+,Wearables,QuantumX,2,,
409,,Ana Castro,Medellín,BlueWave Max 9,Wearables,BlueWave,1,521205.49,521205.49
410,,Carlos Rodríguez,Cartagena,MegaDevices X 3,Accesorios,MegaDevices,1,3475033.0,2953778.05
410,,Carlos Rodríguez,Cartagena,UrbanTech X 4S,Wearables,UrbanTech,1,509544.0,433112.39999999997
411,,Carlos García,Bucaramanga,SunDigital X 4+,Accesorios,SunDigital,3,,
411,,Carlos García,Bucaramanga,SmartGear Air 5S,Audio,SmartGear,3,,
412,,María Rodríguez,Barranquila,UrbanTech Lite 5,Audio,UrbanTech,2,,
413,,Jorge Castro,Medellin,MegaDevices Lite 8,Telefonos,MegaDevices,1,598.14,598.14
413,,Jorge Castro,Medellin,TecnoPlus Lite 9S,Wearables,TecnoPlus,1,737726.0,700839.7
413,,Jorge Castro,Medellin,ElectroNova Air 3,Audio,ElectroNova,2,630596.0,1135072.8
414,,Ana Díaz,Medellin,ElectroNova Max 7S,Accesorios,Electro Nova,3,,
414,,Ana Díaz,Medellin,QuantumX Lite 8S,Tablets,QuantumX,1,3205747.0,3205747.0
414,,Ana Díaz,Medellin,UrbanTech Go 1,Telefonos,UrbanTech,1,,
414,,Ana Díaz,Medellin,ElectroNova X 3S,Accesorios,ElectroNova,3,,
415,2023-12-19,Diana Castro,Cartagena,BlueWave X 1S,Audio,BlueWave,3,2702286.0,6890829.3
415,2023-12-19,Diana Castro,Cartagena,MegaDevices Pro 5+,Audio,MegaDevices,3,2224256.0,6672768.0
415,2023-12-19,Diana Castro,Cartagena,MegaDevices Go 2S,Audio,MegaDevices,3,3539574.0,9556849.8
415,2023-12-19,Diana Castro,Cartagena,TecnoPlus X 3,Tablets,TecnoPlus,3,1722358.82,5167076.46
416,,Felipe Castro,Manizales,BlueWave X 3,Accesorios,BlueWave,1,2994597.27,2994597.27
417,,Valentina Martínez,Pereira,AlphaMobile Lite 7+,Audio,Alpha Mobile,3,660.927,1784.5029
417,,Valentina Martínez,Pereira,MegaDevices Pro 8+,Telefonos,MegaDevices,2,,
418,,Carlos López,Pereira,TecnoPlus Air 4S,Accesorios,TecnoPlus,3,644394.0,1933182.0
418,,Carlos López,Pereira,UrbanTech Lite 2S,Wearables,UrbanTech,1,357837.0,357837.0
418,,Carlos López,Pereira,BlueWave Lite 5+,Tablets,BlueWave,3,2205621.0,6616863.0
418,,Carlos López,Pereira,SunDigital Pro 5,Tablets,SunDigital,2,1010771.0,2021542.0
419,,María Castro,Villavicencio,MegaDevices Air 9,Wearables,MegaDevices,3,2587697.0,7763091.0
419,,María Castro,Villavicencio,SunDigital X 3,Accesorios,SunDigital,1,4581125.0,4352068.75
419,,María Castro,Villavicencio,SmartGear X 7+,Tablets,SmartGear,3,,
419,,María Castro,Villavicencio,ElectroNova X 6,Telefonos,Electro Nova,1,3672842.0,3489199.9
420,,María Flores,Bucaramanga,MegaDevices Lite 1,Audio,MegaDevices,1,,
421,2024-03-20,María Pérez,Cartagena,ElectroNova X 6,Telefonos,Electro Nova,1,3672842.0,3121915.6999999997
421,2024-03-20,María Pérez,Cartagena,AlphaMobile Lite 4,Audio,AlphaMobile,1,,
421,2024-03-20,María Pérez,Cartagena,SunDigital X 3,Accesorios,SunDigital,2,4581125.0,9162250.0
422,,Ana Rodríguez,Cali,SunDigital Pro 5,Tablets,SunDigital,2,1010771.48,2021542.96
422,,Ana Rodríguez,Cali,AlphaMobile Pro 3,Accesorios,Alpha Mobile,2,,
422,,Ana Rodríguez,Cali,SmartGear Max 3,Tablets,SmartGear,2,4581655.0,9163310.0
423,,Andrés Gómez,Medellín,SmartGear Air 6+,Tablets,SmartGear,1,,
423,,Andrés Gómez,Medellín,SunDigital Air 5+,Tablets,SunDigital,2,1644942.0,3289884.0
423,,Andrés Gómez,Medellín,MegaDevices Pro 9+,Tablets,MegaDevices,2,,
423,,Andrés Gómez,Medellín,MegaDevices Pro 5+,Audio,MegaDevices,3,2224256.0,6672768.0
424,,Luis Gómez,Cartagena,QuantumX Lite 8S,Telefonos,QuantumX,3,583.163,1574.5401000000002
424,,Luis Gómez,Cartagena,UrbanTech Go 9S,Audio,UrbanTech,2,,
424,,Luis Gómez,Cartagena,SunDigital X 4+,Accesorios,SunDigital,2,2058671.83,4117343.66
424,,Luis Gómez,Cartagena,ElectroNova Air 3,Audio,ElectroNova,3,630.596,1797.1986
425,,Carlos Torres,Pereira,AlphaMobile X 5,Accesorios,AlphaMobile,2,3739918.0,7105844.199999999
425,,Carlos Torres,Pereira,BlueWave X 9+,Telefonos,BlueWave,2,,
425,,Carlos Torres,Pereira,AlphaMobile Go 5S,Wearables,AlphaMobile,2,1737377.0,3301016.3
425,,Carlos Torres,Pereira,BlueWave Pro 8+,Wearables,BlueWave,2,387487.0,774974.0
426,,Jorge Ramírez,Barranquilla,AlphaMobile Go 1,Telefonos,AlphaMobile,1,645533.0,613256.35
426,,Jorge Ramírez,Barranquilla,TecnoPlus Max 4+,Tablets,Tecno+,2,174657.0,296916.89999999997
427,,Carlos Ramírez,Cartagena,BlueWave Lite 5,Audio,BlueWave,2,,
427,,Carlos Ramírez,Cartagena,SunDigital X 7+,Audio,SunDigital,1,,
427,,Carlos Ramírez,Cartagena,AlphaMobile Max 9+,Tablets,AlphaMobile,2,,
427,,Carlos Ramírez,Cartagena,TecnoPlus Air 6+,Wearables,TecnoPlus,2,4760928.17,8093577.8889999995
428,,Valentina Martínez,Bogotá,AlphaMobile X 5+,Telefonos,AlphaMobile,1,2087168.0,1878451.2
428,,Valentina Martínez,Bogotá,MegaDevices Pro 5+,Audio,MegaDevices,3,2224256.0,5671852.8
428,,Valentina Martínez,Bogotá,TecnoPlus Go 1+,Telefonos,TecnoPlus,1,1970357.0,1970357.0
429,,Andrés García,Medellín,UrbanTech Lite 2S,Wearables,UrbanTech,2,357.837,715.674
429,,Andrés García,Medellín,QuantumX X 4+,Audio,QuantumX,2,,
430,,Felipe Flores,Barranquilla,TecnoPlus Lite 5S,Audio,TecnoPlus,3,2274684.0,6141646.8
431,,Lucía Hernández,Ibagué,BlueWave X 5S,Accesorios,BlueWave,1,2109362.0,2109362.0
431,,Lucía Hernández,Ibagué,AlphaMobile Max 9+,Tablets,AlphaMobile,2,4111752.0,8223504.0
431,,Lucía Hernández,Ibagué,TecnoPlus Lite 9S,Wearables,TecnoPlus,1,737726.0,737726.0
432,2024-10-13,Ana Martínez,Cartagena,AlphaMobile Go 1,Telefonos,AlphaMobile,2,645533.0,1291066.0
432,2024-10-13,Ana Martínez,Cartagena,SmartGear Max 8,Telefonos,SmartGear,3,380.7,1142.1
433,,Sofía Flores,Ibagué,SmartGear Air 6+,Tablets,SmartGear,1,,
433,,Sofía Flores,Ibagué,QuantumX X 3S,Telefonos,QuantumX,1,2293514.0,1949486.9
434,,Juan Torres,Ibagué,MegaDevices Pro 8,Tablets,MegaDevices,3,4573422.0,13720266.0
435,,Valentina Pérez,Medellin,UrbanTech Pro 6,Accesorios,UrbanTech,3,2898043.0,8694129.0
436,,Valentina Hernández,Cali,SunDigital X 7+,Audio,SunDigital,1,4340127.0,4340127.0
437,,Jorge Torres,Bucaramanga,ElectroNova Go 6,Telefonos,Electro Nova,2,3427432.0,6169377.600000001
437,,Jorge Torres,Bucaramanga,SmartGear Go 5+,Wearables,SmartGear,2,942.638,1885.276
437,,Jorge Torres,Bucaramanga,MegaDevices Lite 1,Audio,MegaDevices,2,,
437,,Jorge Torres,Bucaramanga,MegaDevices Max 4,Accesorios,MegaDevices,2,,
438,,Sofía Gómez,Bogota,SmartGear Air 6+,Tablets,SmartGear,1,1158636.0,1100704.2
439,2025-07-18,Sofía Flores,Pereira,SunDigital X 7+,Audio,SunDigital,2,4340127.0,8246241.3
439,2025-07-18,Sofía Flores,Pereira,BlueWave X 4+,Audio,BlueWave,3,1024089.0,2611426.9499999997
440,,Valentina Torres,Cartagena,ElectroNova Lite 8S,Tablets,ElectroNova,3,2816593.0,8449779.0
441,,Paula Rodríguez,Ibagué,ElectroNova Lite 8S,Tablets,ElectroNova,2,,
442,,Valentina Torres,Villavicencio,UrbanTech Lite 6+,Audio,UrbanTech,1,935.324,888.5577999999999
443,,Camilo Ramírez,Medellin,MegaDevices Lite 1,Audio,MegaDevices,1,1843042.0,1843042.0
443,,Camilo Ramírez,Medellin,AlphaMobile Max 9+,Tablets,AlphaMobile,1,,
444,,Ana Flores,Villavicencio,ElectroNova Air 7+,Tablets,ElectroNova,2,3704719.0,7409438.0
444,,Ana Flores,Villavicencio,MegaDevices X 2S,Audio,MegaDevices,1,,
444,,Ana Flores,Villavicencio,NeoGadgets Lite 2+,Accesorios,NeoGadgets,2,891919.0,1516262.3
445,,Valentina Torres,Villavicencio,MegaDevices Lite 6+,Telefonos,MegaDevices,3,2039825.57,6119476.71
446,,Paula Hernández,Pereira,UrbanTech Lite 6+,Audio,UrbanTech,1,935.324,935.324
446,,Paula Hernández,Pereira,BlueWave Pro 5S,Tablets,BlueWave,2,,
446,,Paula Hernández,Pereira,MegaDevices Pro 8,Tablets,MegaDevices,2,4573422.0,9146844.0
446,,Paula Hernández,Pereira,SunDigital Pro 8,Accesorios,SunDigital,1,3189864.0,3189864.0
447,,Valentina Ramírez,Pereira,QuantumX X 4S,Audio,QuantumX,2,,
448,,Andrés Ramírez,Bogotá,NeoGadgets Lite 9S,Wearables,NeoGadgets,3,2777853.0,8333559.0
448,,Andrés Ramírez,Bogotá,QuantumX X 7+,Wearables,QuantumX,3,,
448,,Andrés Ramírez,Bogotá,BlueWave X 4+,Audio,BlueWave,3,1024089.0,2765040.3000000003
449,2024-11-13,Sara López,Medellin,AlphaMobile Air 1S,Accesorios,AlphaMobile,2,1287774.0,2575548.0
449,2024-11-13,Sara López,Medellin,ElectroNova Pro 9,Tablets,ElectroNova,2,2062134.65,3505628.905
450,,Paula Ramírez,Barranquila,AlphaMobile Max 7S,Audio,AlphaMobile,2,,
450,,Paula Ramírez,Barranquila,MegaDevices Air 7+,Accesorios,MegaDevices,3,1572441.0,4717323.0
450,,Paula Ramírez,Barranquila,NeoGadgets Max 9,Tablets,NeoGadgets,2,1378572.49,2343573.233
451,,Valentina Martínez,Medellin,SunDigital X 7S,Wearables,SunDigital,1,,
451,,Valentina Martínez,Medellin,NeoGadgets Lite 8,Telefonos,NeoGadgets,1,,
451,,Valentina Martínez,Medellin,AlphaMobile Go 4S,Accesorios,AlphaMobile,1,,
452,,Andrés Gómez,Cali,BlueWave X 9+,Telefonos,BlueWave,3,3707915.0,10567557.75
453,2023-07-27,Valentina Pérez,Ibagué,QuantumX Go 9S,Accesorios,QuantumX,2,3619384.0,6152952.8
453,2023-07-27,Valentina Pérez,Ibagué,SmartGear Go 2S,Wearables,SmartGear,1,467438.0,397322.3
453,2023-07-27,Valentina Pérez,Ibagué,BlueWave Lite 5+,Tablets,BlueWave,3,2205621.0,6286019.85
454,,Lucía Martínez,Cali,NeoGadgets Max 3+,Tablets,NeoGadgets,3,1332108.99,3996326.9699999997
454,,Lucía Martínez,Cali,SunDigital Lite 1+,Telefonos,SunDigital,3,2011440.0,6034320.0
454,,Lucía Martínez,Cali,SmartGear Max 1S,Telefonos,SmartGear,2,2635858.52,4480959.484
454,,Lucía Martínez,Cali,SunDigital Air 2,Accesorios,SunDigital,2,2771120.0,5542240.0
455,2023-03-21,Valentina Pérez,Bucaramanga,SunDigital Pro 6S,Tablets,SunDigital,3,,
455,2023-03-21,Valentina Pérez,Bucaramanga,TecnoPlus Max 1,Wearables,Tecno+,1,1111854.0,945075.9
455,2023-03-21,Valentina Pérez,Bucaramanga,TecnoPlus Air 4S,Accesorios,TecnoPlus,1,644394.0,612174.2999999999
456,,Jorge Hernández,Bucaramanga,MegaDevices Air 9,Wearables,MegaDevices,1,,
457,,Juan Martínez,Medellin,NeoGadgets Air 4+,Telefonos,NeoGadgets,1,664555.0,664555.0
458,,,,AlphaMobile Lite 3S,Tablets,AlphaMobile,2,4548690.0,7732773.0
459,,Felipe García,Barranquilla,NeoGadgets Lite 9S,Wearables,NeoGadgets,2,,
460,,,,SunDigital Air 2,Accesorios,SunDigital,3,2771120.0,7066356.0
460,,,,AlphaMobile Go 5S,Wearables,AlphaMobile,1,,
460,,,,ElectroNova Lite 9,Tablets,ElectroNova,1,3459366.0,3286397.6999999997
461,,Ana Hernández,Barranquilla,ElectroNova Air 3,Audio,ElectroNova,2,630596.0,1072013.2
461,,Ana Hernández,Barranquilla,SmartGear Max 3,Tablets,SmartGear,1,,
462,,Carlos Torres,Barranquila,TecnoPlus Pro 8,Telefonos,TecnoPlus,1,,
463,,Camilo Gómez,Bogotá,QuantumX Lite 3+,Audio,QuantumX,1,4645883.0,4181294.7
464,,María Castro,Villavicencio,SmartGear Air 6+,Tablets,SmartGear,3,,
465,,Felipe Rodríguez,Medellin,TecnoPlus Pro 3+,Telefonos,TecnoPlus,2,,
465,,Felipe Rodríguez,Medellin,NeoGadgets Go 6+,Wearables,NeoGadgets,3,3815690.0,11447070.0
466,,Valentina Torres,Cartagena,BlueWave Max 1+,Telefonos,BlueWave,3,3370259.0,9099699.3
466,,Valentina Torres,Cartagena,BlueWave X 8+,Audio,BlueWave,3,,
466,,Valentina Torres,Cartagena,TecnoPlus Lite 9S,Wearables,TecnoPlus,3,737.726,2213.178
467,,Juan García,Cartagena,SunDigital X 7S,Wearables,SunDigital,3,3058774.0,8258689.8
467,,Juan García,Cartagena,BlueWave Max 1S,Telefonos,BlueWave,1,435.8,392.22
468,,Juan Martínez,Manizales,ElectroNova Lite 6+,Wearables,Electro Nova,2,384376.0,730314.4
468,,Juan Martínez,Manizales,MegaDevices Lite 1,Audio,MegaDevices,3,1843042.5,5529127.5
468,,Juan Martínez,Manizales,BlueWave Lite 5+,Tablets,BlueWave,2,2205621.0,4190679.9
469,,Diana Pérez,Bogota,TecnoPlus Go 8S,Audio,TecnoPlus,3,,
469,,Diana Pérez,Bogota,ElectroNova Pro 6,Tablets,ElectroNova,3,2535095.0,7605285.0
469,,Diana Pérez,Bogota,QuantumX Pro 5,Audio,QuantumX,3,,
470,,Luis Pérez,Cali,QuantumX Lite 4S,Tablets,QuantumX,1,,
470,,Luis Pérez,Cali,ElectroNova Lite 6+,Wearables,Electro Nova,1,384376.0,384376.0
470,,Luis Pérez,Cali,UrbanTech Lite 8,Audio,UrbanTech,2,955649.0,1911298.0
470,,Luis Pérez,Cali,ElectroNova Max 9S,Wearables,ElectroNova,3,394512.0,1183536.0
471,,Andrés Flores,Bogotá,ElectroNova Lite 9,Tablets,ElectroNova,2,,
471,,Andrés Flores,Bogotá,SunDigital X 3,Accesorios,SunDigital,1,4581125.85,4581125.85
471,,Andrés Flores,Bogotá,SmartGear Max 3,Tablets,SmartGear,1,4581655.02,4581655.02
472,,Felipe Rodríguez,Barranquilla,NeoGadgets Go 6+,Wearables,NeoGadgets,3,3815690.0,10874716.5
472,,Felipe Rodríguez,Barranquilla,BlueWave Air 9S,Audio,BlueWave,1,2333766.0,2100389.4
472,,Felipe Rodríguez,Barranquilla,MegaDevices X 3,Accesorios,MegaDevices,2,3475033.0,5907556.1
473,,Ana Martínez,Cali,AlphaMobile Max 8+,Audio,Alpha Mobile,2,416140.57,832281.14
473,,Ana Martínez,Cali,TecnoPlus Go 1+,Telefonos,TecnoPlus,2,,
473,,Ana Martínez,Cali,UrbanTech X 2+,Wearables,UrbanTech,3,131.115,354.01050000000004
474,,Andrés Flores,Bucaramanga,SunDigital X 4+,Accesorios,SunDigital,3,,
474,,Andrés Flores,Bucaramanga,MegaDevices Max 3,Audio,MegaDevices,1,3744920.0,3557674.0
475,,Jorge Ramírez,Cartagena,BlueWave X 8+,Audio,BlueWave,3,2145528.0,6114754.8
475,,Jorge Ramírez,Cartagena,UrbanTech Pro 4S,Telefonos,UrbanTech,1,,
475,,Jorge Ramírez,Cartagena,UrbanTech Pro 6,Accesorios,UrbanTech,2,2898043.23,5506282.137
475,,Jorge Ramírez,Cartagena,QuantumX Lite 8S,Telefonos,QuantumX,3,583.163,1749.489
476,,Carlos Hernández,Cartagena,TecnoPlus Go 8S,Audio,TecnoPlus,2,3829098.8,7658197.6
476,,Carlos Hernández,Cartagena,BlueWave X 9+,Telefonos,BlueWave,3,3707915.0,11123745.0
476,,Carlos Hernández,Cartagena,TecnoPlus Max 6,Telefonos,TecnoPlus,1,4554433.0,3871268.05
476,,Carlos Hernández,Cartagena,MegaDevices Max 7S,Telefonos,MegaDevices,1,3992732.0,3992732.0
477,2024-01-27,Jorge López,Medellín,MegaDevices Pro 8+,Telefonos,MegaDevices,3,,
477,2024-01-27,Jorge López,Medellín,SunDigital X 7S,Wearables,SunDigital,3,,
477,2024-01-27,Jorge López,Medellín,BlueWave Go 2S,Accesorios,BlueWave,2,,
477,2024-01-27,Jorge López,Medellín,ElectroNova Lite 8S,Tablets,ElectroNova,3,,
478,,Valentina Martínez,Bogotá,SunDigital Air 8S,Tablets,SunDigital,3,2264457.0,6114033.9
478,,Valentina Martínez,Bogotá,MegaDevices X 2+,Audio,MegaDevices,3,1647274.59,4941823.7700000005
478,,Valentina Martínez,Bogotá,ElectroNova Lite 8S,Tablets,ElectroNova,1,2816593.0,2394104.05
478,,Valentina Martínez,Bogotá,AlphaMobile Go 3,Wearables,AlphaMobile,3,4313433.0,11646269.1
479,,Andrés Flores,Bogotá,AlphaMobile Go 9+,Accesorios,AlphaMobile,1,1052897.71,1052897.71
479,,Andrés Flores,Bogotá,SmartGear Pro 7,Tablets,Smart Gear,1,1413163.0,1271846.7
480,2023-05-10,Diana Castro,Medellin,QuantumX X 2+,Wearables,QuantumX,3,3658773.17,10976319.51
480,2023-05-10,Diana Castro,Medellin,SunDigital Pro 9S,Audio,SunDigital,3,1271127.0,3813381.0
480,2023-05-10,Diana Castro,Medellin,UrbanTech Go 1S,Accesorios,UrbanTech,2,3597851.0,7195702.0
481,,Ana Hernández,Barranquilla,SunDigital X 7S,Wearables,SunDigital,1,3058774.45,3058774.45
481,,Ana Hernández,Barranquilla,SunDigital Lite 1+,Audio,SunDigital,3,3498575.0,9446152.5
481,,Ana Hernández,Barranquilla,QuantumX X 4+,Audio,QuantumX,1,3516571.0,3340742.4499999997
481,,Ana Hernández,Barranquilla,UrbanTech Go 1,Telefonos,UrbanTech,3,1240130.0,3534370.5
482,,Paula García,Bucaramanga,SunDigital Air 5+,Tablets,SunDigital,1,1644942.0,1644942.0
483,,Diana García,Manizales,QuantumX Lite 2S,Telefonos,QuantumX,3,,
484,2024-12-15,Sara Torres,Barranquila,BlueWave Max 9S,Telefonos,BlueWave,2,2391470.0,4543793.0
484,2024-12-15,Sara Torres,Barranquila,MegaDevices Max 7S,Telefonos,MegaDevices,2,,
485,,Felipe Rodríguez,Medellin,NeoGadgets Max 3+,Tablets,NeoGadgets,1,1332108.0,1332108.0
485,,Felipe Rodríguez,Medellin,ElectroNova Pro 9,Tablets,ElectroNova,2,2062134.0,3505627.8
485,,Felipe Rodríguez,Medellin,QuantumX Go 9S,Accesorios,QuantumX,2,3619384.0,7238768.0
485,,Felipe Rodríguez,Medellin,UrbanTech Lite 1,Audio,UrbanTech,2,1325951.14,2254116.9379999996
486,,Sofía Flores,Ibagué,AlphaMobile Lite 4,Audio,AlphaMobile,1,4197136.0,4197136.0
486,,Sofía Flores,Ibagué,SunDigital X 3,Accesorios,SunDigital,3,4581125.0,13743375.0
486,,Sofía Flores,Ibagué,ElectroNova Max 5+,Wearables,ElectroNova,2,1353991.0,2301784.6999999997
487,,Jorge Martínez,Pereira,SmartGear Max 7+,Wearables,Smart Gear,2,4824000.0,8683200.0
487,,Jorge Martínez,Pereira,BlueWave Max 9S,Telefonos,BlueWave,3,,
487,,Jorge Martínez,Pereira,ElectroNova X 3S,Accesorios,ElectroNova,2,,
